"District","YearBegin","MonthBegin","DayBegin","YearEnd","MonthEnd","DayEnd","SoilMoisture"
"Kadoma","2015","05","23","2015","05","25",3.74193728975403
"Kariba","2015","05","23","2015","05","25",9.44260496830602
"Makonde","2015","05","23","2015","05","25",3.82914353886203
"Zvimba","2015","05","23","2015","05","25",4.63819137504341
"Harare","2015","05","26","2015","05","28",8.65561343589759
"Bulawayo","2015","05","26","2015","05","28",2.54423753376087
"Buhera","2015","05","26","2015","05","28",3.08858056656568
"Chimanimani","2015","05","26","2015","05","28",6.60100000598961
"Chipinge","2015","05","26","2015","05","28",3.47023384877509
"Makoni","2015","05","26","2015","05","28",4.69019472343728
"Mutare","2015","05","26","2015","05","28",3.21818263751374
"Mutasa","2015","05","26","2015","05","28",4.38473393186773
"Nyanga","2015","05","26","2015","05","28",4.92276712619614
"Bindura","2015","05","26","2015","05","28",3.34170424335704
"Guruve","2015","05","26","2015","05","28",3.08907700153549
"Mount Darwin","2015","05","26","2015","05","28",3.03921992173636
"Mazowe","2015","05","26","2015","05","28",4.49098920156317
"Centenary","2015","05","26","2015","05","28",3.63434624337807
"Rushinga","2015","05","26","2015","05","28",2.77725946306005
"Shamva","2015","05","26","2015","05","28",3.08617396520594
"Chikomba","2015","05","26","2015","05","28",4.61371952626662
"Goromonzi","2015","05","26","2015","05","28",4.95237474052527
"Marondera","2015","05","26","2015","05","28",6.23521841740355
"Mudzi","2015","05","26","2015","05","28",2.90994613906394
"Mutoko","2015","05","26","2015","05","28",2.7428072803966
"Murehwa","2015","05","26","2015","05","28",3.78876196147919
"UMP","2015","05","26","2015","05","28",2.82577530342604
"Seke","2015","05","26","2015","05","28",6.2150390197316
"Wedza","2015","05","26","2015","05","28",4.17708693583022
"Chirumhanzu","2015","05","26","2015","05","28",2.96747806935722
"Gokwe North","2015","05","26","2015","05","28",2.46274470574209
"Gokwe South","2015","05","26","2015","05","28",2.94350551824844
"Gweru","2015","05","26","2015","05","28",2.88851502289467
"Kwekwe","2015","05","26","2015","05","28",2.57214282952939
"Mberengwa","2015","05","26","2015","05","28",2.44935610538066
"Shurugwi","2015","05","26","2015","05","28",2.90796806127388
"Zvishavane","2015","05","26","2015","05","28",2.41562700618114
"Binga","2015","05","26","2015","05","28",3.72011870319654
"Bubi","2015","05","26","2015","05","28",2.50564877032924
"Hwange","2015","05","26","2015","05","28",2.64910491726485
"Lupane","2015","05","26","2015","05","28",2.69010200115385
"Nkayi","2015","05","26","2015","05","28",2.54539709902022
"Tsholotsho","2015","05","26","2015","05","28",2.44562821186796
"Umguza","2015","05","26","2015","05","28",2.60561018918884
"Beitbridge","2015","05","26","2015","05","28",2.2609491746673
"Bulilima (North)","2015","05","26","2015","05","28",2.34284107035268
"Gwanda","2015","05","26","2015","05","28",2.41296355167454
"Insiza","2015","05","26","2015","05","28",2.62317659963242
"Mangwe (South)","2015","05","26","2015","05","28",2.35572125874226
"Matobo","2015","05","26","2015","05","28",2.46981287012464
"Umzingwane","2015","05","26","2015","05","28",2.48751133139412
"Bikita","2015","05","26","2015","05","28",2.4627832218659
"Chiredzi","2015","05","26","2015","05","28",2.37679080944405
"Chivi","2015","05","26","2015","05","28",2.3550983744834
"Gutu","2015","05","26","2015","05","28",3.31683920776732
"Masvingo","2015","05","26","2015","05","28",2.41115070960667
"Mwenezi","2015","05","26","2015","05","28",2.4160054146293
"Zaka","2015","05","26","2015","05","28",2.4409029095257
"Chegutu","2015","05","26","2015","05","28",4.81173849404677
"Hurungwe","2015","05","26","2015","05","28",3.70282006967315
"Kadoma","2015","05","26","2015","05","28",3.35107755008221
"Kariba","2015","05","26","2015","05","28",8.87869490813843
"Makonde","2015","05","26","2015","05","28",3.41483851612007
"Zvimba","2015","05","26","2015","05","28",4.09555255319
"Harare","2015","05","29","2015","05","31",7.91029318007196
"Bulawayo","2015","05","29","2015","05","31",2.5181987237064
"Buhera","2015","05","29","2015","05","31",2.87209614936182
"Chimanimani","2015","05","29","2015","05","31",6.15111970579436
"Chipinge","2015","05","29","2015","05","31",3.27334745111151
"Makoni","2015","05","29","2015","05","31",4.22705986204556
"Mutare","2015","05","29","2015","05","31",3.03788501040229
"Mutasa","2015","05","29","2015","05","31",4.05129134673548
"Nyanga","2015","05","29","2015","05","31",4.61419099416293
"Bindura","2015","05","29","2015","05","31",3.01738173129978
"Guruve","2015","05","29","2015","05","31",2.89369583398995
"Mount Darwin","2015","05","29","2015","05","31",2.93617204408043
"Mazowe","2015","05","29","2015","05","31",4.05945509424222
"Centenary","2015","05","29","2015","05","31",3.35730483236203
"Rushinga","2015","05","29","2015","05","31",2.78521546145736
"Shamva","2015","05","29","2015","05","31",2.93984103119374
"Chikomba","2015","05","29","2015","05","31",4.16707627627953
"Goromonzi","2015","05","29","2015","05","31",4.5396585021567
"Marondera","2015","05","29","2015","05","31",5.59060945188675
"Mudzi","2015","05","29","2015","05","31",2.88395942680168
"Mutoko","2015","05","29","2015","05","31",2.73996978591304
"Murehwa","2015","05","29","2015","05","31",3.43844942183812
"UMP","2015","05","29","2015","05","31",2.7912484052282
"Seke","2015","05","29","2015","05","31",5.67098793844451
"Wedza","2015","05","29","2015","05","31",3.8040938627474
"Chirumhanzu","2015","05","29","2015","05","31",2.83579421770994
"Gokwe North","2015","05","29","2015","05","31",2.31506117459706
"Gokwe South","2015","05","29","2015","05","31",2.81897482680629
"Gweru","2015","05","29","2015","05","31",2.74879286901694
"Kwekwe","2015","05","29","2015","05","31",2.49902560701444
"Mberengwa","2015","05","29","2015","05","31",2.42375643653774
"Shurugwi","2015","05","29","2015","05","31",2.74140049848392
"Zvishavane","2015","05","29","2015","05","31",2.425385486043
"Binga","2015","05","29","2015","05","31",3.55812170920507
"Bubi","2015","05","29","2015","05","31",2.43135167241499
"Hwange","2015","05","29","2015","05","31",2.60100711528635
"Lupane","2015","05","29","2015","05","31",2.67304646602712
"Nkayi","2015","05","29","2015","05","31",2.50011169196402
"Tsholotsho","2015","05","29","2015","05","31",2.43455535148657
"Umguza","2015","05","29","2015","05","31",2.61672076377784
"Beitbridge","2015","05","29","2015","05","31",2.24804017596098
"Bulilima (North)","2015","05","29","2015","05","31",2.37118136126519
"Gwanda","2015","05","29","2015","05","31",2.3742317739715
"Insiza","2015","05","29","2015","05","31",2.50733147091181
"Mangwe (South)","2015","05","29","2015","05","31",2.33528585957591
"Matobo","2015","05","29","2015","05","31",2.42941316112038
"Umzingwane","2015","05","29","2015","05","31",2.39076148856678
"Bikita","2015","05","29","2015","05","31",2.37360952829275
"Chiredzi","2015","05","29","2015","05","31",2.33380154742116
"Chivi","2015","05","29","2015","05","31",2.35173257611629
"Gutu","2015","05","29","2015","05","31",3.11617392656962
"Masvingo","2015","05","29","2015","05","31",2.36979219237573
"Mwenezi","2015","05","29","2015","05","31",2.37361979994788
"Zaka","2015","05","29","2015","05","31",2.38490710567938
"Chegutu","2015","05","29","2015","05","31",4.3221401789486
"Hurungwe","2015","05","29","2015","05","31",3.42127166549323
"Kadoma","2015","05","29","2015","05","31",3.06205020695648
"Kariba","2015","05","29","2015","05","31",8.49724640351151
"Makonde","2015","05","29","2015","05","31",3.09996133962538
"Zvimba","2015","05","29","2015","05","31",3.71100075871937
"Harare","2015","06","01","2015","06","03",7.49362437955077
"Bulawayo","2015","06","01","2015","06","03",2.47333215529582
"Buhera","2015","06","01","2015","06","03",2.75774028375066
"Chimanimani","2015","06","01","2015","06","03",5.86068006095329
"Chipinge","2015","06","01","2015","06","03",3.12220831779228
"Makoni","2015","06","01","2015","06","03",3.81543889045323
"Mutare","2015","06","01","2015","06","03",2.82657258167152
"Mutasa","2015","06","01","2015","06","03",3.79824638097524
"Nyanga","2015","06","01","2015","06","03",4.30575757237523
"Bindura","2015","06","01","2015","06","03",2.98893081004794
"Guruve","2015","06","01","2015","06","03",2.71581069484344
"Mount Darwin","2015","06","01","2015","06","03",2.81693444464866
"Mazowe","2015","06","01","2015","06","03",3.69879710229655
"Centenary","2015","06","01","2015","06","03",3.12841181112848
"Rushinga","2015","06","01","2015","06","03",2.8417294276995
"Shamva","2015","06","01","2015","06","03",2.7389590718897
"Chikomba","2015","06","01","2015","06","03",3.79005488729341
"Goromonzi","2015","06","01","2015","06","03",4.02898262208301
"Marondera","2015","06","01","2015","06","03",5.09586538031108
"Mudzi","2015","06","01","2015","06","03",2.70633972294085
"Mutoko","2015","06","01","2015","06","03",2.68645437236728
"Murehwa","2015","06","01","2015","06","03",3.14525624357859
"UMP","2015","06","01","2015","06","03",2.79282185461145
"Seke","2015","06","01","2015","06","03",5.34012918898629
"Wedza","2015","06","01","2015","06","03",3.502833587407
"Chirumhanzu","2015","06","01","2015","06","03",2.74149764849292
"Gokwe North","2015","06","01","2015","06","03",2.24390578163023
"Gokwe South","2015","06","01","2015","06","03",2.67447897542033
"Gweru","2015","06","01","2015","06","03",2.56354115510524
"Kwekwe","2015","06","01","2015","06","03",2.40410555173428
"Mberengwa","2015","06","01","2015","06","03",2.42045108103209
"Shurugwi","2015","06","01","2015","06","03",2.55702300399879
"Zvishavane","2015","06","01","2015","06","03",2.41718425576981
"Binga","2015","06","01","2015","06","03",3.4807689029247
"Bubi","2015","06","01","2015","06","03",2.39470447896533
"Hwange","2015","06","01","2015","06","03",2.49737734320714
"Lupane","2015","06","01","2015","06","03",2.65328056228326
"Nkayi","2015","06","01","2015","06","03",2.49129794380856
"Tsholotsho","2015","06","01","2015","06","03",2.3874889822242
"Umguza","2015","06","01","2015","06","03",2.56790039420717
"Beitbridge","2015","06","01","2015","06","03",2.20528776983367
"Bulilima (North)","2015","06","01","2015","06","03",2.36838294632369
"Gwanda","2015","06","01","2015","06","03",2.36628552156973
"Insiza","2015","06","01","2015","06","03",2.43647952612718
"Mangwe (South)","2015","06","01","2015","06","03",2.33730093215657
"Matobo","2015","06","01","2015","06","03",2.46131390030536
"Umzingwane","2015","06","01","2015","06","03",2.36043680771692
"Bikita","2015","06","01","2015","06","03",2.34889603017176
"Chiredzi","2015","06","01","2015","06","03",2.35921743474146
"Chivi","2015","06","01","2015","06","03",2.37392113092182
"Gutu","2015","06","01","2015","06","03",2.99507958574786
"Masvingo","2015","06","01","2015","06","03",2.45197036656944
"Mwenezi","2015","06","01","2015","06","03",2.28987071941577
"Zaka","2015","06","01","2015","06","03",2.39806109675604
"Chegutu","2015","06","01","2015","06","03",3.93835224241899
"Hurungwe","2015","06","01","2015","06","03",3.19946513774551
"Kadoma","2015","06","01","2015","06","03",2.80630723057859
"Kariba","2015","06","01","2015","06","03",8.21662894922512
"Makonde","2015","06","01","2015","06","03",2.8258643763271
"Zvimba","2015","06","01","2015","06","03",3.42249765204363
"Harare","2015","06","04","2015","06","06",7.03998963884793
"Bulawayo","2015","06","04","2015","06","06",2.52719494781943
"Buhera","2015","06","04","2015","06","06",2.71332086226441
"Chimanimani","2015","06","04","2015","06","06",5.5128854273575
"Chipinge","2015","06","04","2015","06","06",3.01254385123201
"Makoni","2015","06","04","2015","06","06",3.55394490109298
"Mutare","2015","06","04","2015","06","06",2.70808889543488
"Mutasa","2015","06","04","2015","06","06",3.51834947523252
"Nyanga","2015","06","04","2015","06","06",4.06744577882727
"Bindura","2015","06","04","2015","06","06",2.84731229960001
"Guruve","2015","06","04","2015","06","06",2.61339374384442
"Mount Darwin","2015","06","04","2015","06","06",2.76870749496936
"Mazowe","2015","06","04","2015","06","06",3.40608160182899
"Centenary","2015","06","04","2015","06","06",2.93770368281284
"Rushinga","2015","06","04","2015","06","06",2.81748629018966
"Shamva","2015","06","04","2015","06","06",2.62985649349177
"Chikomba","2015","06","04","2015","06","06",3.49061272600627
"Goromonzi","2015","06","04","2015","06","06",3.8675147956522
"Marondera","2015","06","04","2015","06","06",4.7425993948998
"Mudzi","2015","06","04","2015","06","06",2.69500038863322
"Mutoko","2015","06","04","2015","06","06",2.69346794732938
"Murehwa","2015","06","04","2015","06","06",3.03757430658341
"UMP","2015","06","04","2015","06","06",2.79919959471322
"Seke","2015","06","04","2015","06","06",4.99118472227861
"Wedza","2015","06","04","2015","06","06",3.33798674095051
"Chirumhanzu","2015","06","04","2015","06","06",2.70462410583359
"Gokwe North","2015","06","04","2015","06","06",2.2951895270891
"Gokwe South","2015","06","04","2015","06","06",2.64503865416756
"Gweru","2015","06","04","2015","06","06",2.55688307227374
"Kwekwe","2015","06","04","2015","06","06",2.40098445624905
"Mberengwa","2015","06","04","2015","06","06",2.48020460954933
"Shurugwi","2015","06","04","2015","06","06",2.54617476736988
"Zvishavane","2015","06","04","2015","06","06",2.47147493594371
"Binga","2015","06","04","2015","06","06",3.46192835018546
"Bubi","2015","06","04","2015","06","06",2.51066339587098
"Hwange","2015","06","04","2015","06","06",2.5448833585776
"Lupane","2015","06","04","2015","06","06",2.76363803405356
"Nkayi","2015","06","04","2015","06","06",2.57801793833846
"Tsholotsho","2015","06","04","2015","06","06",2.52201347682649
"Umguza","2015","06","04","2015","06","06",2.68045708802937
"Beitbridge","2015","06","04","2015","06","06",2.32073808047173
"Bulilima (North)","2015","06","04","2015","06","06",2.60902272003122
"Gwanda","2015","06","04","2015","06","06",2.66334410828354
"Insiza","2015","06","04","2015","06","06",2.49289096552489
"Mangwe (South)","2015","06","04","2015","06","06",2.55330968788244
"Matobo","2015","06","04","2015","06","06",2.67463781268451
"Umzingwane","2015","06","04","2015","06","06",2.40949541353925
"Bikita","2015","06","04","2015","06","06",2.3697243955486
"Chiredzi","2015","06","04","2015","06","06",2.39463402885039
"Chivi","2015","06","04","2015","06","06",2.46759617840555
"Gutu","2015","06","04","2015","06","06",2.93957288482107
"Masvingo","2015","06","04","2015","06","06",2.5218861990438
"Mwenezi","2015","06","04","2015","06","06",2.38919436533538
"Zaka","2015","06","04","2015","06","06",2.45998408996257
"Chegutu","2015","06","04","2015","06","06",3.7012072250916
"Hurungwe","2015","06","04","2015","06","06",3.05821517768632
"Kadoma","2015","06","04","2015","06","06",2.72119006296695
"Kariba","2015","06","04","2015","06","06",8.0302385005198
"Makonde","2015","06","04","2015","06","06",2.70811696925646
"Zvimba","2015","06","04","2015","06","06",3.262611439928
"Harare","2015","06","07","2015","06","09",6.63721237323591
"Bulawayo","2015","06","07","2015","06","09",2.42292516629932
"Buhera","2015","06","07","2015","06","09",2.68844250234791
"Chimanimani","2015","06","07","2015","06","09",5.30027915117013
"Chipinge","2015","06","07","2015","06","09",3.02235329431387
"Makoni","2015","06","07","2015","06","09",3.38230696143288
"Mutare","2015","06","07","2015","06","09",2.64068028339184
"Mutasa","2015","06","07","2015","06","09",3.39663891061987
"Nyanga","2015","06","07","2015","06","09",3.94303785365683
"Bindura","2015","06","07","2015","06","09",2.87693903292323
"Guruve","2015","06","07","2015","06","09",2.61700990669161
"Mount Darwin","2015","06","07","2015","06","09",2.88465541591405
"Mazowe","2015","06","07","2015","06","09",3.32675171347796
"Centenary","2015","06","07","2015","06","09",2.96700932705274
"Rushinga","2015","06","07","2015","06","09",2.93030264145912
