"District","DateBegin","DateEnd","SoilMoisture"
"Makoni","SM20160520","20160522",3.701984
"Mutare","SM20160520","20160522",3.468313
"Mutasa","SM20160520","20160522",5.738424
"Nyanga","SM20160520","20160522",4.954568
"Bindura","SM20160520","20160522",3.098806
"Guruve","SM20160520","20160522",3.043891
"Mount Darwin","SM20160520","20160522",2.936646
"Mazowe","SM20160520","20160522",3.711719
"Centenary","SM20160520","20160522",3.141673
"Rushinga","SM20160520","20160522",3.121518
"Shamva","SM20160520","20160522",2.737422
"Chikomba","SM20160520","20160522",2.618018
"Goromonzi","SM20160520","20160522",3.452984
"Marondera","SM20160520","20160522",3.680133
"Mudzi","SM20160520","20160522",2.890017
"Mutoko","SM20160520","20160522",2.620515
"Murehwa","SM20160520","20160522",2.681701
"UMP","SM20160520","20160522",2.675518
"Seke","SM20160520","20160522",3.334439
"Wedza","SM20160520","20160522",3.612191
"Chirumhanzu","SM20160520","20160522",2.461033
"Gokwe North","SM20160520","20160522",2.319155
"Gokwe South","SM20160520","20160522",2.66341
"Gweru","SM20160520","20160522",2.516318
"Kwekwe","SM20160520","20160522",2.334113
"Mberengwa","SM20160520","20160522",2.727277
"Shurugwi","SM20160520","20160522",2.420145
"Zvishavane","SM20160520","20160522",2.478474
"Binga","SM20160520","20160522",3.454756
"Bubi","SM20160520","20160522",2.380086
"Hwange","SM20160520","20160522",2.442013
"Lupane","SM20160520","20160522",2.601389
"Nkayi","SM20160520","20160522",2.552717
"Tsholotsho","SM20160520","20160522",2.379111
"Umguza","SM20160520","20160522",2.545572
"Beitbridge","SM20160520","20160522",2.380824
"Bulilima (North)","SM20160520","20160522",2.364502
"Gwanda","SM20160520","20160522",2.444032
"Insiza","SM20160520","20160522",2.541412
"Mangwe (South)","SM20160520","20160522",2.442625
"Matobo","SM20160520","20160522",2.423032
"Umzingwane","SM20160520","20160522",2.476216
"Bikita","SM20160520","20160522",2.688704
"Chiredzi","SM20160520","20160522",2.441114
"Chivi","SM20160520","20160522",2.374514
"Gutu","SM20160520","20160522",2.608387
"Masvingo","SM20160520","20160522",2.554537
"Mwenezi","SM20160520","20160522",2.586073
"Zaka","SM20160520","20160522",2.586865
"Chegutu","SM20160520","20160522",2.483678
"Hurungwe","SM20160520","20160522",2.839024
"Kadoma","SM20160520","20160522",2.494128
"Kariba","SM20160520","20160522",7.710473
"Makonde","SM20160520","20160522",2.864518
"Zvimba","SM20160520","20160522",3.343183
"Harare","SM20160523","20160525",6.71665
"Bulawayo","SM20160523","20160525",2.945241
"Buhera","SM20160523","20160525",2.798487
"Chimanimani","SM20160523","20160525",7.699497
"Chipinge","SM20160523","20160525",4.41668
"Makoni","SM20160523","20160525",3.497768
"Mutare","SM20160523","20160525",3.300719
"Mutasa","SM20160523","20160525",5.357657
"Nyanga","SM20160523","20160525",4.755124
"Bindura","SM20160523","20160525",2.939821
"Guruve","SM20160523","20160525",2.858248
"Mount Darwin","SM20160523","20160525",2.801232
"Mazowe","SM20160523","20160525",3.512723
"Centenary","SM20160523","20160525",2.962212
"Rushinga","SM20160523","20160525",3.076241
"Shamva","SM20160523","20160525",2.630168
"Chikomba","SM20160523","20160525",2.561603
"Goromonzi","SM20160523","20160525",3.269657
"Marondera","SM20160523","20160525",3.500884
"Mudzi","SM20160523","20160525",2.944256
"Mutoko","SM20160523","20160525",2.61104
"Murehwa","SM20160523","20160525",2.661251
"UMP","SM20160523","20160525",2.668678
"Seke","SM20160523","20160525",3.136476
"Wedza","SM20160523","20160525",3.384293
"Chirumhanzu","SM20160523","20160525",2.459503
"Gokwe North","SM20160523","20160525",2.335578
"Gokwe South","SM20160523","20160525",2.614411
"Gweru","SM20160523","20160525",2.487954
"Kwekwe","SM20160523","20160525",2.347502
"Mberengwa","SM20160523","20160525",2.58562
"Shurugwi","SM20160523","20160525",2.35591
"Zvishavane","SM20160523","20160525",2.448554
"Binga","SM20160523","20160525",3.425258
"Bubi","SM20160523","20160525",2.406429
"Hwange","SM20160523","20160525",2.43338
"Lupane","SM20160523","20160525",2.623679
"Nkayi","SM20160523","20160525",2.559003
"Tsholotsho","SM20160523","20160525",2.441695
"Umguza","SM20160523","20160525",2.59157
"Beitbridge","SM20160523","20160525",2.32805
"Bulilima (North)","SM20160523","20160525",2.402801
"Gwanda","SM20160523","20160525",2.39518
"Insiza","SM20160523","20160525",2.470003
"Mangwe (South)","SM20160523","20160525",2.434053
"Matobo","SM20160523","20160525",2.410285
"Umzingwane","SM20160523","20160525",2.387462
"Bikita","SM20160523","20160525",2.572381
"Chiredzi","SM20160523","20160525",2.380393
"Chivi","SM20160523","20160525",2.306118
"Gutu","SM20160523","20160525",2.571838
"Masvingo","SM20160523","20160525",2.439153
"Mwenezi","SM20160523","20160525",2.567944
"Zaka","SM20160523","20160525",2.446158
"Chegutu","SM20160523","20160525",2.442028
"Hurungwe","SM20160523","20160525",2.688829
"Kadoma","SM20160523","20160525",2.433919
"Kariba","SM20160523","20160525",7.487551
"Makonde","SM20160523","20160525",2.697858
"Zvimba","SM20160523","20160525",3.148287
"Harare","SM20160526","20160528",6.698321
"Bulawayo","SM20160526","20160528",5.37156
"Buhera","SM20160526","20160528",2.826096
"Chimanimani","SM20160526","20160528",8.795732
"Chipinge","SM20160526","20160528",4.835448
"Makoni","SM20160526","20160528",3.504223
"Mutare","SM20160526","20160528",3.173176
"Mutasa","SM20160526","20160528",5.103859
"Nyanga","SM20160526","20160528",4.812778
"Bindura","SM20160526","20160528",3.448905
"Guruve","SM20160526","20160528",2.835327
"Mount Darwin","SM20160526","20160528",2.829593
"Mazowe","SM20160526","20160528",3.931656
"Centenary","SM20160526","20160528",2.990883
"Rushinga","SM20160526","20160528",3.071325
"Shamva","SM20160526","20160528",2.984015
"Chikomba","SM20160526","20160528",2.849703
"Goromonzi","SM20160526","20160528",3.653141
"Marondera","SM20160526","20160528",3.539038
"Mudzi","SM20160526","20160528",2.890747
"Mutoko","SM20160526","20160528",3.711078
"Murehwa","SM20160526","20160528",3.833225
"UMP","SM20160526","20160528",3.416395
"Seke","SM20160526","20160528",3.370845
"Wedza","SM20160526","20160528",3.282145
"Chirumhanzu","SM20160526","20160528",2.732874
"Gokwe North","SM20160526","20160528",3.938143
"Gokwe South","SM20160526","20160528",5.197402
"Gweru","SM20160526","20160528",3.267482
"Kwekwe","SM20160526","20160528",3.119074
"Mberengwa","SM20160526","20160528",2.708411
"Shurugwi","SM20160526","20160528",2.513657
"Zvishavane","SM20160526","20160528",2.568076
"Binga","SM20160526","20160528",3.841789
"Bubi","SM20160526","20160528",4.994812
"Hwange","SM20160526","20160528",2.789326
"Lupane","SM20160526","20160528",4.853055
"Nkayi","SM20160526","20160528",4.254986
"Tsholotsho","SM20160526","20160528",4.06106
"Umguza","SM20160526","20160528",5.63958
"Beitbridge","SM20160526","20160528",2.678751
"Bulilima (North)","SM20160526","20160528",4.589122
"Gwanda","SM20160526","20160528",2.730026
"Insiza","SM20160526","20160528",3.912615
"Mangwe (South)","SM20160526","20160528",3.59691
"Matobo","SM20160526","20160528",3.572294
"Umzingwane","SM20160526","20160528",5.740479
"Bikita","SM20160526","20160528",2.624438
"Chiredzi","SM20160526","20160528",2.990395
"Chivi","SM20160526","20160528",2.404153
"Gutu","SM20160526","20160528",2.687192
"Masvingo","SM20160526","20160528",2.597447
"Mwenezi","SM20160526","20160528",3.251952
"Zaka","SM20160526","20160528",2.64207
"Chegutu","SM20160526","20160528",3.31563
"Hurungwe","SM20160526","20160528",3.24775
"Kadoma","SM20160526","20160528",3.276664
"Kariba","SM20160526","20160528",8.807247
"Makonde","SM20160526","20160528",3.379097
"Zvimba","SM20160526","20160528",3.952502
"Harare","SM20160529","20160531",5.952145
"Bulawayo","SM20160529","20160531",3.323339
"Buhera","SM20160529","20160531",2.7375
"Chimanimani","SM20160529","20160531",7.64206
"Chipinge","SM20160529","20160531",4.437524
"Makoni","SM20160529","20160531",3.296694
"Mutare","SM20160529","20160531",3.054833
"Mutasa","SM20160529","20160531",4.848042
"Nyanga","SM20160529","20160531",4.614544
"Bindura","SM20160529","20160531",3.039503
"Guruve","SM20160529","20160531",2.646729
"Mount Darwin","SM20160529","20160531",2.739182
"Mazowe","SM20160529","20160531",3.484029
"Centenary","SM20160529","20160531",2.766368
"Rushinga","SM20160529","20160531",3.127791
"Shamva","SM20160529","20160531",2.783329
"Chikomba","SM20160529","20160531",2.58478
"Goromonzi","SM20160529","20160531",3.31044
"Marondera","SM20160529","20160531",3.442633
"Mudzi","SM20160529","20160531",2.913922
"Mutoko","SM20160529","20160531",2.99928
"Murehwa","SM20160529","20160531",3.109082
"UMP","SM20160529","20160531",2.93445
"Seke","SM20160529","20160531",3.10208
"Wedza","SM20160529","20160531",3.074718
"Chirumhanzu","SM20160529","20160531",2.590192
"Gokwe North","SM20160529","20160531",2.854486
"Gokwe South","SM20160529","20160531",3.55498
"Gweru","SM20160529","20160531",3.267649
"Kwekwe","SM20160529","20160531",2.771633
"Mberengwa","SM20160529","20160531",2.868553
"Shurugwi","SM20160529","20160531",2.419666
"Zvishavane","SM20160529","20160531",2.69785
"Binga","SM20160529","20160531",3.495424
"Bubi","SM20160529","20160531",3.890938
"Hwange","SM20160529","20160531",2.564991
"Lupane","SM20160529","20160531",3.619788
"Nkayi","SM20160529","20160531",3.555557
"Tsholotsho","SM20160529","20160531",3.023232
"Umguza","SM20160529","20160531",4.04
"Beitbridge","SM20160529","20160531",2.56656
"Bulilima (North)","SM20160529","20160531",2.88485
"Gwanda","SM20160529","20160531",2.597602
"Insiza","SM20160529","20160531",3.226945
"Mangwe (South)","SM20160529","20160531",2.684675
"Matobo","SM20160529","20160531",2.76518
"Umzingwane","SM20160529","20160531",3.454053
"Bikita","SM20160529","20160531",2.616922
"Chiredzi","SM20160529","20160531",2.844164
"Chivi","SM20160529","20160531",2.554608
"Gutu","SM20160529","20160531",2.665092
"Masvingo","SM20160529","20160531",2.714235
"Mwenezi","SM20160529","20160531",3.349992
"Zaka","SM20160529","20160531",2.605237
"Chegutu","SM20160529","20160531",2.803741
"Hurungwe","SM20160529","20160531",2.700215
"Kadoma","SM20160529","20160531",2.855587
"Kariba","SM20160529","20160531",7.715439
"Makonde","SM20160529","20160531",2.787886
"Zvimba","SM20160529","20160531",3.23114
"Harare","SM20160601","20160603",5.471924
"Bulawayo","SM20160601","20160603",3.027887
"Buhera","SM20160601","20160603",2.580998
"Chimanimani","SM20160601","20160603",7.170304
"Chipinge","SM20160601","20160603",4.026305
"Makoni","SM20160601","20160603",3.15728
"Mutare","SM20160601","20160603",2.916973
"Mutasa","SM20160601","20160603",4.587824
"Nyanga","SM20160601","20160603",4.329142
"Bindura","SM20160601","20160603",2.892799
"Guruve","SM20160601","20160603",2.515732
"Mount Darwin","SM20160601","20160603",2.755813
"Mazowe","SM20160601","20160603",3.295239
"Centenary","SM20160601","20160603",2.614619
"Rushinga","SM20160601","20160603",3.034671
"Shamva","SM20160601","20160603",2.666015
"Chikomba","SM20160601","20160603",2.485156
"Goromonzi","SM20160601","20160603",3.199041
"Marondera","SM20160601","20160603",3.230386
"Mudzi","SM20160601","20160603",2.971964
"Mutoko","SM20160601","20160603",2.917832
"Murehwa","SM20160601","20160603",3.003092
"UMP","SM20160601","20160603",2.73381
"Seke","SM20160601","20160603",2.855431
"Wedza","SM20160601","20160603",2.87282
"Chirumhanzu","SM20160601","20160603",2.37792
"Gokwe North","SM20160601","20160603",2.513705
"Gokwe South","SM20160601","20160603",3.157492
"Gweru","SM20160601","20160603",2.962329
"Kwekwe","SM20160601","20160603",2.57936
"Mberengwa","SM20160601","20160603",2.683306
"Shurugwi","SM20160601","20160603",2.467367
"Zvishavane","SM20160601","20160603",2.578393
"Binga","SM20160601","20160603",3.317225
"Bubi","SM20160601","20160603",3.371679
"Hwange","SM20160601","20160603",2.48621
"Lupane","SM20160601","20160603",3.141101
"Nkayi","SM20160601","20160603",3.111012
"Tsholotsho","SM20160601","20160603",2.661733
"Umguza","SM20160601","20160603",3.416604
"Beitbridge","SM20160601","20160603",2.337378
"Bulilima (North)","SM20160601","20160603",2.664612
"Gwanda","SM20160601","20160603",2.461779
"Insiza","SM20160601","20160603",2.926453
"Mangwe (South)","SM20160601","20160603",2.529854
"Matobo","SM20160601","20160603",2.629929
"Umzingwane","SM20160601","20160603",3.024884
"Bikita","SM20160601","20160603",2.457112
"Chiredzi","SM20160601","20160603",2.590735
"Chivi","SM20160601","20160603",2.493642
"Gutu","SM20160601","20160603",2.470655
"Masvingo","SM20160601","20160603",2.529204
"Mwenezi","SM20160601","20160603",2.818379
"Zaka","SM20160601","20160603",2.551588
"Chegutu","SM20160601","20160603",2.681267
"Hurungwe","SM20160601","20160603",2.566252
"Kadoma","SM20160601","20160603",2.635616
"Kariba","SM20160601","20160603",7.379482
"Makonde","SM20160601","20160603",2.554405
"Zvimba","SM20160601","20160603",3.003632
"Harare","SM20160604","20160606",5.041353
"Bulawayo","SM20160604","20160606",2.838377
"Buhera","SM20160604","20160606",2.575792
"Chimanimani","SM20160604","20160606",6.883869
"Chipinge","SM20160604","20160606",3.91625
"Makoni","SM20160604","20160606",3.058468
"Mutare","SM20160604","20160606",2.838551
"Mutasa","SM20160604","20160606",4.282444
"Nyanga","SM20160604","20160606",4.121533
"Bindura","SM20160604","20160606",2.834117
"Guruve","SM20160604","20160606",2.446073
"Mount Darwin","SM20160604","20160606",2.740399
"Mazowe","SM20160604","20160606",3.238953
"Centenary","SM20160604","20160606",2.523378
"Rushinga","SM20160604","20160606",2.989626
"Shamva","SM20160604","20160606",2.6042
"Chikomba","SM20160604","20160606",2.473351
"Goromonzi","SM20160604","20160606",3.161169
"Marondera","SM20160604","20160606",3.100188
"Mudzi","SM20160604","20160606",2.884021
"Mutoko","SM20160604","20160606",2.919274
"Murehwa","SM20160604","20160606",2.933314
"UMP","SM20160604","20160606",2.631359
"Seke","SM20160604","20160606",2.730445
"Wedza","SM20160604","20160606",2.837151
"Chirumhanzu","SM20160604","20160606",2.352472
"Gokwe North","SM20160604","20160606",2.340624
"Gokwe South","SM20160604","20160606",2.885676
"Gweru","SM20160604","20160606",2.784681
"Kwekwe","SM20160604","20160606",2.449178
"Mberengwa","SM20160604","20160606",2.628049
"Shurugwi","SM20160604","20160606",2.513836
"Zvishavane","SM20160604","20160606",2.567701
"Binga","SM20160604","20160606",3.245114
"Bubi","SM20160604","20160606",2.967102
"Hwange","SM20160604","20160606",2.471686
"Lupane","SM20160604","20160606",2.888443
"Nkayi","SM20160604","20160606",2.841676
"Tsholotsho","SM20160604","20160606",2.483418
"Umguza","SM20160604","20160606",2.980335
"Beitbridge","SM20160604","20160606",2.330511
"Bulilima (North)","SM20160604","20160606",2.499022
"Gwanda","SM20160604","20160606",2.446248
"Insiza","SM20160604","20160606",2.816292
"Mangwe (South)","SM20160604","20160606",2.483998
"Matobo","SM20160604","20160606",2.534946
"Umzingwane","SM20160604","20160606",2.733929
"Bikita","SM20160604","20160606",2.473508
"Chiredzi","SM20160604","20160606",2.636726
"Chivi","SM20160604","20160606",2.46688
"Gutu","SM20160604","20160606",2.448135
"Masvingo","SM20160604","20160606",2.461871
"Mwenezi","SM20160604","20160606",2.716634
"Zaka","SM20160604","20160606",2.52954
"Chegutu","SM20160604","20160606",2.654325
"Hurungwe","SM20160604","20160606",2.508358
"Kadoma","SM20160604","20160606",2.490385
"Kariba","SM20160604","20160606",7.18838
"Makonde","SM20160604","20160606",2.45576
"Zvimba","SM20160604","20160606",2.851481
"Harare","SM20160607","20160609",4.727225
"Bulawayo","SM20160607","20160609",2.674206
"Buhera","SM20160607","20160609",2.590699
"Chimanimani","SM20160607","20160609",6.653108
"Chipinge","SM20160607","20160609",3.7636
"Makoni","SM20160607","20160609",3.028935
"Mutare","SM20160607","20160609",2.833475
"Mutasa","SM20160607","20160609",4.191683
"Nyanga","SM20160607","20160609",4.063217
"Bindura","SM20160607","20160609",2.782319
"Guruve","SM20160607","20160609",2.419099
"Mount Darwin","SM20160607","20160609",2.747885
"Mazowe","SM20160607","20160609",3.139389
"Centenary","SM20160607","20160609",2.490988
"Rushinga","SM20160607","20160609",2.998656
"Shamva","SM20160607","20160609",2.624848
"Chikomba","SM20160607","20160609",2.528414
"Goromonzi","SM20160607","20160609",3.116069
"Marondera","SM20160607","20160609",3.033278
"Mudzi","SM20160607","20160609",2.859874
"Mutoko","SM20160607","20160609",2.93847
"Murehwa","SM20160607","20160609",2.95084
"UMP","SM20160607","20160609",2.607768
"Seke","SM20160607","20160609",2.59522
"Wedza","SM20160607","20160609",2.840036
"Chirumhanzu","SM20160607","20160609",2.345711
"Gokwe North","SM20160607","20160609",2.325629
"Gokwe South","SM20160607","20160609",2.751308
"Gweru","SM20160607","20160609",2.634527
"Kwekwe","SM20160607","20160609",2.394931
"Mberengwa","SM20160607","20160609",2.594284
"Shurugwi","SM20160607","20160609",2.540415
"Zvishavane","SM20160607","20160609",2.59972
"Binga","SM20160607","20160609",3.190723
"Bubi","SM20160607","20160609",2.762278
"Hwange","SM20160607","20160609",2.487567
"Lupane","SM20160607","20160609",2.798293
"Nkayi","SM20160607","20160609",2.693713
"Tsholotsho","SM20160607","20160609",2.427862
"Umguza","SM20160607","20160609",2.840586
"Beitbridge","SM20160607","20160609",2.385686
"Bulilima (North)","SM20160607","20160609",2.474672
"Gwanda","SM20160607","20160609",2.519421
"Insiza","SM20160607","20160609",2.682974
"Mangwe (South)","SM20160607","20160609",2.481385
"Matobo","SM20160607","20160609",2.52242
"Umzingwane","SM20160607","20160609",2.633286
"Bikita","SM20160607","20160609",2.442103
"Chiredzi","SM20160607","20160609",2.688167
"Chivi","SM20160607","20160609",2.441473
"Gutu","SM20160607","20160609",2.458758
"Masvingo","SM20160607","20160609",2.438907
