"District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Guruve","2015","11",3.66456622539659,9.20104097471514,2.19534737215377
"Gutu","2015","11",4.62668084938258,9.51779790783258,2.25556757285873
"Gwanda","2015","11",3.19105538317958,5.18526091716312,2.20775668358851
"Gweru","2015","11",5.28816627978782,10.4179860550608,2.18002582682785
"Harare","2015","11",3.3084590088134,7.18811108076721,2.21688801094704
"Hurungwe","2015","11",4.26185127918812,10.4086881409722,2.01641718841195
"Hwange","2015","11",3.86989098459653,6.84710894175333,2.21493900645115
"Insiza","2015","11",3.60180610429843,6.41408293288065,2.22586427183823
"Kadoma","2015","11",3.02743086856763,6.26806797989965,2.15515136717799
"Kariba","2015","11",6.93977913733173,10.7510177091711,5.99905645319911
"Kwekwe","2015","11",3.43661608068059,5.99621124931183,2.20256134140376
"Lupane","2015","11",3.79495031811139,6.89175898876135,2.39617293016329
"Makonde","2015","11",3.26120879444553,8.18348118880114,2.04940673808836
"Makoni","2015","11",5.05575971555586,14.6563479445472,2.36137783115051
"Mangwe (South)","2015","11",2.96459584404692,5.32793010501457,2.23379140797235
"Marondera","2015","11",4.98530852874509,13.1427374831728,2.30622714402408
"Masvingo","2015","11",3.53840701038877,5.29954455663937,2.21094592850795
"Matobo","2015","11",2.90454335037574,4.02055378222358,2.22884091792227
"Mazowe","2015","11",4.84680768809584,9.58915656799938,2.3300183776554
"Mberengwa","2015","11",2.96231930293762,4.55606773622859,2.27314143984622
"Mount Darwin","2015","11",3.87594807978695,6.66348262896954,2.61508465358727
"Mudzi","2015","11",2.79946268478155,3.80437715115442,2.5110333574837
"Murehwa","2015","11",5.25185717466799,14.1565046235657,2.43358608972549
"Mutare","2015","11",3.61445958785971,8.51239451796811,2.19170287152261
"Mutasa","2015","11",3.49757019701715,8.07851827214074,2.11749613863102
"Mutoko","2015","11",4.05419093089073,8.25663029712209,2.58588103591649
"Mwenezi","2015","11",3.2587960896767,5.31671050802612,2.15826047622029
"Nkayi","2015","11",4.22102618652724,7.95611360695037,2.36451615307068
"Nyanga","2015","11",3.30464969482703,7.47550514639154,2.27982840258449
"Rushinga","2015","11",3.01383425338703,3.64285972166329,2.60834987265115
"Seke","2015","11",3.85791154757651,8.70421348667393,2.17859337733265
"Shamva","2015","11",3.93919341579733,7.98708029451013,2.52332594726116
"Shurugwi","2015","11",5.03004447505101,9.64561696181791,2.23605694077475
"Tsholotsho","2015","11",4.02390727084496,7.36249260330976,2.09434469528769
"Umguza","2015","11",3.45156040304163,5.55275888521163,2.31737443177513
"UMP","2015","11",3.26863263548338,4.70376569680582,2.6164188463393
"Umzingwane","2015","11",3.23976237806445,5.82246415353422,2.13774903255219
"Wedza","2015","11",5.00042052599047,14.3355380318817,2.32153692953683
"Zaka","2015","11",3.7336637465455,6.02062628632028,2.21456521049608
"Zvimba","2015","11",3.78026885775761,8.57271902279751,2.23465075730913
"Zvishavane","2015","11",2.93322799517388,4.81309893926151,2.24626861965328
"Beitbridge","2016","02",3.29577311347193,7.32129281037964,2.19506422210353
"Bikita","2016","02",4.3625222872369,9.68593668017622,2.35996473838918
"Bindura","2016","02",15.2030552908277,25.0331831741364,8.24140605655244
"Binga","2016","02",12.6346381315565,18.726797640508,7.92610777790794
"Bubi","2016","02",7.62403466794206,15.2728371479585,3.48956321303694
"Buhera","2016","02",5.72220005343287,16.378339442134,2.40004168784249
"Bulawayo","2016","02",6.75532852637123,12.659828208311,2.90177350240354
"Bulilima (North)","2016","02",7.91730124363244,18.2022266587671,2.94221084814537
"Centenary","2016","02",20.6323103673908,24.0710225245003,14.2243728392563
"Chegutu","2016","02",12.3193920139331,23.6626149732516,6.41748553710171
"Chikomba","2016","02",7.4992441565258,18.6436177579794,2.9968443424199
"Chimanimani","2016","02",6.40990857007901,12.3051646285506,3.90126556269431
"Chipinge","2016","02",4.70390369907945,8.9983925408835,2.95714062678997
"Chiredzi","2016","02",4.21852708124291,7.07638592843013,2.6005568927659
"Chirumhanzu","2016","02",7.87255906216395,17.5814635587317,3.06752853855607
"Chivi","2016","02",4.27843634006312,8.89482008671158,2.32315909768219
"Gokwe North","2016","02",12.1815221837355,22.9733146292869,6.23808952326593
"Gokwe South","2016","02",15.0090034718723,23.928689002457,8.87824531521361
"Goromonzi","2016","02",12.0347558421231,25.1901382930142,5.85242008120238
"Guruve","2016","02",17.2821760388613,19.5955290007127,12.9764780452379
"Gutu","2016","02",6.67490786629372,17.173655511379,2.60028848816001
"Gwanda","2016","02",3.72728772594144,5.70895556836283,2.37861437237455
"Gweru","2016","02",8.71316555812737,19.4698910359634,3.15328427249418
"Harare","2016","02",13.1657039511352,25.3155921132733,7.50915003490646
"Hurungwe","2016","02",14.8255034131324,17.5144360400203,11.0571048126368
"Hwange","2016","02",6.87615766837549,12.8440780856386,3.33574215499985
