"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"240","Bindura",2021,"12",36.827099460782,62.5006968135838,16.3998229927612,0,0,0,1,1,1,0,0,0
"241","Binga",2015,"05",27.4669863856691,43.4263880201626,17.2801107175324,0,0,0,1,1,1,0,0,0
"242","Binga",2015,"06",14.4048417966185,16.3132632211548,13.1679711854801,0,0,0,1,1,1,0,0,0
"243","Binga",2015,"07",12.6124412729605,13.0665103261668,12.3629668686487,0,0,0,1,1,1,0,0,0
"244","Binga",2015,"08",11.8584134071076,12.3822945503988,11.4986099886702,0,0,0,1,1,1,0,0,0
"245","Binga",2015,"09",11.3257532406595,11.4571934478347,11.178950595552,0,0,0,1,1,1,0,0,0
"246","Binga",2015,"10",11.1766159290001,11.9949546400093,10.7690102967917,0,0,0,1,1,1,0,0,0
"247","Binga",2015,"11",12.5987370470321,16.2827186902094,10.647356780891,0,0,0,1,1,1,0,0,0
"248","Binga",2015,"12",23.5827285207244,30.2266820355993,19.030065204624,0,0,0,1,1,1,0,0,0
"249","Binga",2016,"01",33.0655189427995,71.5477745376345,14.7221779386748,0,0,0,1,1,1,0,0,0
"250","Binga",2016,"02",55.7234961354737,70.3948639156934,40.6133441104082,0,0,0,1,1,1,0,0,0
"251","Binga",2016,"03",80.9876221739175,87.1388267452183,70.189193936522,0,0,0,1,1,1,0,0,0
"252","Binga",2016,"04",50.7572967353532,64.727010848097,29.6248805966672,0,0,0,1,1,1,0,0,0
"253","Binga",2016,"05",18.5002223773352,26.1717674928425,15.2049946079967,0,0,0,1,1,1,0,0,0
"254","Binga",2016,"06",13.0057494722003,14.6552586990031,11.9451684238897,0,0,0,1,1,1,0,0,0
"255","Binga",2016,"07",11.9452047075014,12.2189376568556,11.4891300760379,0,0,0,1,1,1,0,0,0
"256","Binga",2016,"08",11.35989441378,11.4630905701677,11.2588894572281,0,0,0,1,1,1,0,0,0
"257","Binga",2016,"09",11.1105207173862,11.2110895921588,11.0599344936994,0,0,0,1,1,1,0,0,0
"258","Binga",2016,"10",10.9691540181445,11.2535047758323,10.6985293900716,0,0,0,1,1,1,0,0,0
"259","Binga",2016,"11",16.0330685552585,35.7833722199338,11.2511711743064,0,0,0,1,1,1,0,0,0
"260","Binga",2016,"12",51.7128309349097,83.6899011616351,24.2127560590062,0,0,0,1,1,1,0,0,0
"261","Binga",2017,"01",109.969841514724,114.984914341088,91.5333661103673,0,0,0,1,1,1,0,0,0
"262","Binga",2017,"02",112.495013021223,115.300959967713,106.430153494546,0,0,0,1,1,1,0,0,0
"263","Binga",2017,"03",101.296451435096,115.631287251424,78.4675100021387,0,0,0,1,1,1,0,0,0
"264","Binga",2017,"04",54.1524941913269,68.6866832376404,47.5070046243031,0,0,0,1,1,1,0,0,0
"265","Binga",2017,"05",30.6045344504424,47.5961626668123,19.36182559203,0,0,0,1,1,1,0,0,0
"266","Binga",2017,"06",14.9010907427204,17.9945186756292,13.0646167812227,0,0,0,1,1,1,0,0,0
"267","Binga",2017,"07",12.7215273163012,13.4179899646051,11.8783544692559,0,0,0,1,1,1,0,0,0
"268","Binga",2017,"08",11.4351085332584,11.91309747411,11.0546026061754,0,0,0,1,1,1,0,0,0
"269","Binga",2017,"09",11.1034055952308,11.688438767504,10.8179756356914,0,0,0,1,1,1,0,0,0
"270","Binga",2017,"10",12.2241145617743,15.6344613597926,10.9353416211601,0,0,0,1,1,1,0,0,0
"271","Binga",2017,"11",23.3022050760488,37.271272887127,11.4198199717177,0,0,0,1,1,1,0,0,0
"272","Binga",2017,"12",49.6542694178327,76.6114857917142,29.7698610195097,0,0,0,1,1,1,0,0,0
"273","Binga",2018,"01",47.4232862033216,69.0730804242866,31.7319215799913,0,0,0,1,1,1,0,0,0
"274","Binga",2018,"02",104.969256824927,117.70180446121,61.6386607940763,0,0,0,1,1,1,0,0,0
"275","Binga",2018,"03",101.119409139136,117.678628685089,79.6138955301724,0,0,0,1,1,1,0,0,0
"276","Binga",2018,"04",63.5090241082258,85.4897522772336,37.9119276251801,0,0,0,1,1,1,0,0,0
"277","Binga",2018,"05",23.0455429585559,33.4156285526732,17.4912432851361,0,0,0,1,1,1,0,0,0
"278","Binga",2018,"06",13.7596775361627,16.5200752963436,12.1408758802957,0,0,0,1,1,1,0,0,0
"279","Binga",2018,"07",11.9583563637367,12.1966302809004,11.5094148208971,0,0,0,1,1,1,0,0,0
"280","Binga",2018,"08",11.1882312881236,11.4851905141234,10.9680712267962,0,0,0,1,1,1,0,0,0
"281","Binga",2018,"09",11.0982487478182,11.4507050884738,10.8777706066084,0,0,0,1,1,1,0,0,0
"282","Binga",2018,"10",11.1118263469163,12.3062531478623,10.5980883305144,0,0,0,1,1,1,0,0,0
"283","Binga",2018,"11",12.9688760429844,20.189863706511,10.7864845597232,0,0,0,1,1,1,0,0,0
"284","Binga",2018,"12",32.5303566375256,39.7321101954776,16.6309219931827,0,0,0,1,1,1,0,0,0
"285","Binga",2019,"01",55.5327397778532,63.2606062238456,44.0632767325699,0,0,0,1,1,1,0,0,0
"286","Binga",2019,"02",72.9205374445211,100.820746331667,50.3857496793313,0,0,0,1,1,1,0,0,0
"287","Binga",2019,"03",26.1209755406005,48.5146050585907,13.7738716871887,0,0,0,1,1,1,0,0,0
"288","Binga",2019,"04",25.2372562571086,38.2295170173407,12.1807052991553,0,0,0,1,1,1,0,0,0
"289","Binga",2019,"05",16.0913957319377,23.2086463158661,12.4733402569167,0,0,0,1,1,1,0,0,0
"290","Binga",2019,"06",11.9709936534964,12.3286667813456,11.7775451211776,0,0,0,1,1,1,0,0,0
"291","Binga",2019,"07",11.3611336504013,11.6620199683659,11.2269869541926,0,0,0,1,1,1,0,0,0
"292","Binga",2019,"08",11.1604060199335,11.3084764996972,10.8680450241796,0,0,0,1,1,1,0,0,0
"293","Binga",2019,"09",11.009291602172,11.1643622911828,10.8968622466201,0,0,0,1,1,1,0,0,0
"294","Binga",2019,"10",10.7996407462487,11.112017107002,10.494944672441,0,0,0,1,1,1,0,0,0
"295","Binga",2019,"11",15.2161007408808,19.5733219470381,11.5202290503487,0,0,0,1,1,1,0,0,0
"296","Binga",2019,"12",32.9293247960976,53.9952574990434,15.1199222477544,0,0,0,1,1,1,0,0,0
"297","Binga",2020,"01",67.6756779844399,97.0174434254004,34.3550596981296,0,0,0,1,1,1,0,0,0
"298","Binga",2020,"02",100.768680410018,116.915740876893,72.3496173103628,0,0,0,1,1,1,0,0,0
"299","Binga",2020,"03",67.4050296574667,92.7518173677549,49.0015189252518,0,0,0,1,1,1,0,0,0
"300","Binga",2020,"04",25.9648204389914,42.0484214425606,15.5747037277449,0,0,0,1,1,1,0,0,0
"301","Binga",2020,"05",12.6181004915695,14.5277702343748,11.6445709088933,0,0,0,1,1,1,0,0,0
"302","Binga",2020,"06",11.7078581314842,11.759593968712,11.6440053189023,0,0,0,1,1,1,0,0,0
"303","Binga",2020,"07",11.5394263773402,11.7434216599332,11.3103803214763,0,0,0,1,1,1,0,0,0
"304","Binga",2020,"08",11.0917309656335,11.3084232219797,10.9209615157202,0,0,0,1,1,1,0,0,0
"305","Binga",2020,"09",11.0097099545648,11.1660458827615,10.7572224109297,0,0,0,1,1,1,0,0,0
"306","Binga",2020,"10",11.4526122669088,12.658120374536,10.8438022386946,0,0,0,1,1,1,0,0,0
"307","Binga",2020,"11",13.0876776362016,19.0002512966634,10.7788169178295,0,0,0,1,1,1,0,0,0
"308","Binga",2020,"12",66.6193833434865,81.6392315060557,24.0681315618469,0,0,0,1,1,1,0,0,0
"309","Binga",2021,"01",97.0663256685599,109.173900297005,78.8939286320036,0,0,0,1,1,1,0,0,0
"310","Binga",2021,"02",106.014998309284,109.731550783201,103.300176437037,0,0,0,1,1,1,0,0,0
"311","Binga",2021,"03",71.9708562517633,111.142742171938,43.7012465869646,0,0,0,1,1,1,0,0,0
"312","Binga",2021,"04",23.5354047856423,37.1833107996084,16.9222226292831,0,0,0,1,1,1,0,0,0
"313","Binga",2021,"05",14.5126705015827,17.3478948670452,12.6332239101279,0,0,0,1,1,1,0,0,0
"314","Binga",2021,"06",12.1562191164751,12.4278574548687,11.9243900344225,0,0,0,1,1,1,0,0,0
"315","Binga",2021,"07",11.9320615098168,12.0469588512026,11.6999403118503,0,0,0,1,1,1,0,0,0
"316","Binga",2021,"08",11.4695299350374,11.798537217511,11.2642615988001,0,0,0,1,1,1,0,0,0
"317","Binga",2021,"09",11.0060079655693,11.3097882568917,10.7371402989104,0,0,0,1,1,1,0,0,0
"318","Binga",2021,"10",11.0480927197266,11.4687123145761,10.578341933779,0,0,0,1,1,1,0,0,0
"319","Binga",2021,"11",15.4000061872561,21.1383771427074,11.1587105616003,0,0,0,1,1,1,0,0,0
"320","Binga",2021,"12",32.4113938624164,68.1369116949284,11.4462251681007,0,0,0,1,1,1,0,0,0
"321","Bubi",2015,"05",14.5003509102332,22.4127210656881,10.2472706523654,0,0,0,1,1,1,0,0,0
"322","Bubi",2015,"06",10.0664616723825,10.2356285507171,9.93928339105763,0,0,0,1,1,1,0,0,0
"323","Bubi",2015,"07",9.77220685612328,10.0761162190963,9.62200494629559,0,0,0,1,1,1,0,0,0
"324","Bubi",2015,"08",9.65973642327849,9.73872731006054,9.57178111435809,0,0,0,1,1,1,0,0,0
"325","Bubi",2015,"09",9.56098199916553,9.92234266995928,9.27817647337345,0,0,0,1,1,1,0,0,0
"326","Bubi",2015,"10",9.59086689506003,10.7364352917506,9.14155274914567,0,0,0,1,1,1,0,0,0
"327","Bubi",2015,"11",12.8919958425243,19.2772717576361,9.06631274150215,0,0,0,1,1,1,0,0,0
"328","Bubi",2015,"12",20.8671834172198,28.5174025048668,12.4702383455701,0,0,0,1,1,1,0,0,0
"329","Bubi",2016,"01",23.7334141194294,36.1573985109007,9.66948802941432,0,0,0,1,1,1,0,0,0
"330","Bubi",2016,"02",27.2818245875192,46.3787848339836,15.7534522506995,0,0,0,1,1,1,0,0,0
"331","Bubi",2016,"03",62.5233532875581,79.0024164301425,44.9738385617667,0,0,0,1,1,1,0,0,0
"332","Bubi",2016,"04",25.6747225687866,35.2954246536443,14.0176536697544,0,0,0,1,1,1,0,0,0
"333","Bubi",2016,"05",11.3422134898672,15.6832703092138,9.70613128907438,0,0,0,1,1,1,0,0,0
"334","Bubi",2016,"06",11.1097309461147,14.5442996824638,9.79639475780517,0,0,0,1,1,1,0,0,0
"335","Bubi",2016,"07",9.58682197111242,9.71711706590623,9.41995484537175,0,0,0,1,1,1,0,0,0
"336","Bubi",2016,"08",9.42985593300352,9.58425921693844,9.31963341123077,0,0,0,1,1,1,0,0,0
"337","Bubi",2016,"09",9.2639420649274,9.35178143898861,9.1925193418072,0,0,0,1,1,1,0,0,0
"338","Bubi",2016,"10",9.57276245999915,10.4093360018699,9.06973368848809,0,0,0,1,1,1,0,0,0
"339","Bubi",2016,"11",14.643896300579,26.998018848631,9.49302824650576,0,0,0,1,1,1,0,0,0
"340","Bubi",2016,"12",39.8238827584749,75.9087272915112,15.0018548706628,0,0,0,1,1,1,0,0,0
"341","Bubi",2017,"01",94.843668158469,99.4891780030008,87.4412434033187,0,0,0,1,1,1,0,0,0
"342","Bubi",2017,"02",90.9123899919789,99.9692959171295,76.6751549987535,0,0,0,1,1,1,0,0,0
"343","Bubi",2017,"03",67.0754935233657,98.4556569393824,31.2715876104866,0,0,0,1,1,1,0,0,0
"344","Bubi",2017,"04",26.8948156533374,40.2640561446749,16.6272536930101,0,0,0,1,1,1,0,0,0
"345","Bubi",2017,"05",19.4524687906604,33.3506731116793,11.6992198610156,0,0,0,1,1,1,0,0,0
"346","Bubi",2017,"06",10.1161891833289,11.1090811925144,9.64634725803004,0,0,0,1,1,1,0,0,0
"347","Bubi",2017,"07",9.74937990906848,10.0097188190077,9.58960909376623,0,0,0,1,1,1,0,0,0
"348","Bubi",2017,"08",9.42318538579731,9.79911381059271,9.22754734873608,0,0,0,1,1,1,0,0,0
"349","Bubi",2017,"09",9.15035433783658,9.32877409919868,9.03185202794182,0,0,0,1,1,1,0,0,0
"350","Bubi",2017,"10",12.9416835161153,21.0750514560589,9.35572520786492,0,0,0,1,1,1,0,0,0
"351","Bubi",2017,"11",28.2689344105287,42.3986215713548,11.3046137433116,0,0,0,1,1,1,0,0,0
"352","Bubi",2017,"12",25.4192729051115,37.7168648616559,17.1494835511219,0,0,0,1,1,1,0,0,0
"353","Bubi",2018,"01",17.2721846716955,29.1921297684856,10.496388937013,0,0,0,1,1,1,0,0,0
"354","Bubi",2018,"02",62.8087939906595,94.4412437786794,36.5081249298151,0,0,0,1,1,1,0,0,0
"355","Bubi",2018,"03",52.2017751048224,92.0878742885635,28.7425707091319,0,0,0,1,1,1,0,0,0
"356","Bubi",2018,"04",26.7548140940058,39.8988475251618,14.2512954337719,0,0,0,1,1,1,0,0,0
"357","Bubi",2018,"05",11.0862778116656,12.6280262539353,10.3646332705282,0,0,0,1,1,1,0,0,0
"358","Bubi",2018,"06",10.2704010038594,10.84300394562,9.90144124810637,0,0,0,1,1,1,0,0,0
"359","Bubi",2018,"07",10.1205956969148,10.462512829488,9.83425279650725,0,0,0,1,1,1,0,0,0
"360","Bubi",2018,"08",10.1016091003491,10.2104408662017,9.96733184775709,0,0,0,1,1,1,0,0,0
"361","Bubi",2018,"09",9.48476252134661,9.75780711192963,9.31141408389442,0,0,0,1,1,1,0,0,0
"362","Bubi",2018,"10",9.37592146584005,9.79576632010019,9.16904849817218,0,0,0,1,1,1,0,0,0
"363","Bubi",2018,"11",11.3646098555713,19.0070616177836,9.0712773830386,0,0,0,1,1,1,0,0,0
"364","Bubi",2018,"12",24.1184700062299,36.7116866766353,14.0221652303378,0,0,0,1,1,1,0,0,0
"365","Bubi",2019,"01",37.6174472171971,47.9910536550317,22.3847210349727,0,0,0,1,1,1,0,0,0
"366","Bubi",2019,"02",38.9436512570421,65.8379086901129,18.2547331470321,0,0,0,1,1,1,0,0,0
"367","Bubi",2019,"03",14.7500783607449,27.568147993539,9.53758872911111,0,0,0,1,1,1,0,0,0
"368","Bubi",2019,"04",17.1195795231687,25.6706835432892,9.30904647449282,0,0,0,1,1,1,0,0,0
"369","Bubi",2019,"05",10.1162032470011,12.2326061832787,9.50844421979544,0,0,0,1,1,1,0,0,0
"370","Bubi",2019,"06",9.99564662646207,10.1533161603381,9.72684649194179,0,0,0,1,1,1,0,0,0
"371","Bubi",2019,"07",9.7860824327226,10.0287115688824,9.59701434580246,0,0,0,1,1,1,0,0,0
"372","Bubi",2019,"08",9.34229127103374,9.48818621414516,9.22677895844101,0,0,0,1,1,1,0,0,0
"373","Bubi",2019,"09",9.27898524609021,9.43821777016856,9.1617816799014,0,0,0,1,1,1,0,0,0
"374","Bubi",2019,"10",9.76394839481558,11.0378221545352,9.34794378978851,0,0,0,1,1,1,0,0,0
"375","Bubi",2019,"11",18.9535059363415,34.4670462513577,10.142916545846,0,0,0,1,1,1,0,0,0
"376","Bubi",2019,"12",25.947424992915,49.3469426516986,14.9684558584398,0,0,0,1,1,1,0,0,0
"377","Bubi",2020,"01",24.9329034266506,39.5344501446229,12.0157852741491,0,0,0,1,1,1,0,0,0
"378","Bubi",2020,"02",41.3712497031907,59.1963274601149,14.9725039992013,0,0,0,1,1,1,0,0,0
"379","Bubi",2020,"03",23.321746082054,35.3739437767591,15.0479252778786,0,0,0,1,1,1,0,0,0
"380","Bubi",2020,"04",11.1179520559979,12.7481329940365,10.1281523861696,0,0,0,1,1,1,0,0,0
"381","Bubi",2020,"05",9.82977679274923,9.96092835005612,9.64575552096648,0,0,0,1,1,1,0,0,0
"382","Bubi",2020,"06",9.8715343875459,10.0265179774997,9.71005058704884,0,0,0,1,1,1,0,0,0
"383","Bubi",2020,"07",9.75660336246002,9.96123071793157,9.56658622026423,0,0,0,1,1,1,0,0,0
"384","Bubi",2020,"08",9.44940637728785,9.67427018884829,9.29320555040711,0,0,0,1,1,1,0,0,0
"385","Bubi",2020,"09",9.22747067175769,9.68223656683904,8.97068160668147,0,0,0,1,1,1,0,0,0
"386","Bubi",2020,"10",13.6502384156269,19.6452958496328,9.3459169555277,0,0,0,1,1,1,0,0,0
"387","Bubi",2020,"11",12.2430824328279,18.6670755580202,9.36216876869709,0,0,0,1,1,1,0,0,0
"388","Bubi",2020,"12",70.2492632980086,92.4423223610021,28.9384452552974,0,0,0,1,1,1,0,0,0
"389","Bubi",2021,"01",92.9940135895196,98.506827424387,84.8077404307749,0,0,0,1,1,1,0,0,0
"390","Bubi",2021,"02",78.0263549346749,95.5937048807202,57.7317919437345,0,0,0,1,1,1,0,0,0
"391","Bubi",2021,"03",32.4966267277618,63.1232634612203,14.1450645933646,0,0,0,1,1,1,0,0,0
"392","Bubi",2021,"04",10.5000351368101,12.5235143494571,9.67053379533241,0,0,0,1,1,1,0,0,0
"393","Bubi",2021,"05",10.9402038320325,12.9124118704764,10.1755446014785,0,0,0,1,1,1,0,0,0
"394","Bubi",2021,"06",10.0589404526137,10.3119930169807,9.91288104966929,0,0,0,1,1,1,0,0,0
"395","Bubi",2021,"07",9.91248428910496,10.0272326191644,9.79819580987773,0,0,0,1,1,1,0,0,0
"396","Bubi",2021,"08",9.71408943687769,10.0358094045071,9.25651850049429,0,0,0,1,1,1,0,0,0
"397","Bubi",2021,"09",9.26484343784862,9.44960434877333,9.10556917012292,0,0,0,1,1,1,0,0,0
"398","Bubi",2021,"10",9.49757130027478,10.5289824668178,8.97298302177524,0,0,0,1,1,1,0,0,0
"399","Bubi",2021,"11",15.3906951777104,24.6189027954079,9.83543632565861,0,0,0,1,1,1,0,0,0
"400","Bubi",2021,"12",26.2540227588591,44.5755986335215,12.0328775107203,0,0,0,1,1,1,0,0,0
"401","Buhera",2015,"05",27.7479707600644,48.7583563832908,14.7662797595279,0,0,0,1,1,1,0,0,0
"402","Buhera",2015,"06",12.5163849980885,13.7821344173941,12.0059226263197,0,0,0,1,1,1,0,0,0
"403","Buhera",2015,"07",11.7754813294783,12.2115121171313,11.3407466342694,0,0,0,1,1,1,0,0,0
"404","Buhera",2015,"08",11.0157209066817,11.3117672039796,10.8729231753083,0,0,0,1,1,1,0,0,0
"405","Buhera",2015,"09",11.1570463423435,12.3998665842662,10.6154178070808,0,0,0,1,1,1,0,0,0
"406","Buhera",2015,"10",10.7881129797082,11.6264078531026,10.3850062653791,0,0,0,1,1,1,0,0,0
"407","Buhera",2015,"11",16.3493278405122,27.4665570790794,10.4668856755575,0,0,0,1,1,1,0,0,0
"408","Buhera",2015,"12",30.866459751081,63.0027466231145,11.7265760108353,0,0,0,1,1,1,0,0,0
"409","Buhera",2016,"01",21.919054769535,37.0156175658661,15.4564189365631,0,0,0,1,1,1,0,0,0
"410","Buhera",2016,"02",21.9883475975386,47.3301793189605,11.9479742034231,0,0,0,1,1,1,0,0,0
"411","Buhera",2016,"03",64.1202359621581,99.5777494875458,37.1290082142884,0,0,0,1,1,1,0,0,0
"412","Buhera",2016,"04",62.8664932571163,88.313712370319,37.4114579849252,0,0,0,1,1,1,0,0,0
"413","Buhera",2016,"05",19.6214051180384,32.783879167933,13.2104428851877,0,0,0,1,1,1,0,0,0
"414","Buhera",2016,"06",12.0752274538963,12.6366643846808,11.6740820777412,0,0,0,1,1,1,0,0,0
"415","Buhera",2016,"07",11.4054705397535,11.5955710770715,11.1790302352303,0,0,0,1,1,1,0,0,0
"416","Buhera",2016,"08",11.0631284437477,11.2176685801683,10.9159350745561,0,0,0,1,1,1,0,0,0
"417","Buhera",2016,"09",10.7826951547047,11.048638342332,10.5450959793776,0,0,0,1,1,1,0,0,0
"418","Buhera",2016,"10",12.923279703261,18.668115755002,10.4321797846918,0,0,0,1,1,1,0,0,0
"419","Buhera",2016,"11",30.9511698205486,56.4147609277314,10.3966730314603,0,0,0,1,1,1,0,0,0
"420","Buhera",2016,"12",77.7434099150323,107.314515690295,30.9261132359716,0,0,0,1,1,1,0,0,0
"421","Buhera",2017,"01",109.92423652538,112.114827811608,106.060081544314,0,0,0,1,1,1,0,0,0
"422","Buhera",2017,"02",102.685425731512,111.454703588421,83.1322116585258,0,0,0,1,1,1,0,0,0
"423","Buhera",2017,"03",85.0083296632879,112.010068400203,50.1361281911605,0,0,0,1,1,1,0,0,0
"424","Buhera",2017,"04",31.6771203796524,40.9045478652425,22.9134804299433,0,0,0,1,1,1,0,0,0
"425","Buhera",2017,"05",24.2749305777339,36.4152729217557,15.69429835465,0,0,0,1,1,1,0,0,0
"426","Buhera",2017,"06",12.5907816859557,14.6616875221134,11.3825096753325,0,0,0,1,1,1,0,0,0
"427","Buhera",2017,"07",13.4938319480904,15.3747960903708,11.3993620413762,0,0,0,1,1,1,0,0,0
"428","Buhera",2017,"08",11.6939859017977,13.1174353515623,10.989524930295,0,0,0,1,1,1,0,0,0
"429","Buhera",2017,"09",10.8462191461894,11.164244764757,10.5895258168836,0,0,0,1,1,1,0,0,0
"430","Buhera",2017,"10",12.5804900463463,19.6886127683026,10.7831658044503,0,0,0,1,1,1,0,0,0
"431","Buhera",2017,"11",43.7294090783321,69.7160124845549,12.8581310965818,0,0,0,1,1,1,0,0,0
"432","Buhera",2017,"12",46.1328154754152,65.625270376274,28.9419294492086,0,0,0,1,1,1,0,0,0
"433","Buhera",2018,"01",35.5738943567333,52.5231664666237,19.0000020348054,0,0,0,1,1,1,0,0,0
"434","Buhera",2018,"02",94.5341722716582,111.917225166357,57.5683859638994,0,0,0,1,1,1,0,0,0
"435","Buhera",2018,"03",79.3831338777569,111.286926618838,53.0289559835544,0,0,0,1,1,1,0,0,0
"436","Buhera",2018,"04",50.7730363184746,64.6851268838185,31.450496698957,0,0,0,1,1,1,0,0,0
"437","Buhera",2018,"05",20.1185330007381,27.6266606521514,15.9045067376453,0,0,0,1,1,1,0,0,0
"438","Buhera",2018,"06",12.6194979746404,14.9973481269505,11.2637472459191,0,0,0,1,1,1,0,0,0
"439","Buhera",2018,"07",13.5358057313277,14.5452863670872,11.4925798896204,0,0,0,1,1,1,0,0,0
"440","Buhera",2018,"08",11.506109554934,12.5600988752289,11.0188938241063,0,0,0,1,1,1,0,0,0
"441","Buhera",2018,"09",10.8593412025475,10.9834856460312,10.7564447027141,0,0,0,1,1,1,0,0,0
"442","Buhera",2018,"10",11.1413556798447,12.2459989806258,10.8084525715105,0,0,0,1,1,1,0,0,0
"443","Buhera",2018,"11",16.4488564348491,33.6137199296025,10.9706586161998,0,0,0,1,1,1,0,0,0
"444","Buhera",2018,"12",29.1428651361293,41.9949070010857,17.7091700318881,0,0,0,1,1,1,0,0,0
"445","Buhera",2019,"01",49.8839593316962,60.6188691501592,29.1882219323121,0,0,0,1,1,1,0,0,0
"446","Buhera",2019,"02",47.7069451929591,76.7194915805534,29.2560159257178,0,0,0,1,1,1,0,0,0
"447","Buhera",2019,"03",67.0962536296365,111.362816060312,21.863861951203,0,0,0,1,1,1,0,0,0
"448","Buhera",2019,"04",47.7029973185401,64.2851012221719,35.5619045970642,0,0,0,1,1,1,0,0,0
"449","Buhera",2019,"05",20.5566970496948,31.3615575894954,14.7215702376825,0,0,0,1,1,1,0,0,0
"450","Buhera",2019,"06",12.8996099407036,14.0818480511818,12.1940620887771,0,0,0,1,1,1,0,0,0
"451","Buhera",2019,"07",11.2828672967411,11.8882991504569,11.0235133916414,0,0,0,1,1,1,0,0,0
"452","Buhera",2019,"08",11.8646784108028,12.1343459486479,11.4215910494006,0,0,0,1,1,1,0,0,0
"453","Buhera",2019,"09",11.3667401340938,11.9081181792453,10.9931822766146,0,0,0,1,1,1,0,0,0
"454","Buhera",2019,"10",11.0717389561107,11.9907887565881,10.4943486861189,0,0,0,1,1,1,0,0,0
"455","Buhera",2019,"11",23.1137613650564,39.7213644173276,11.9826542328427,0,0,0,1,1,1,0,0,0
"456","Buhera",2019,"12",34.8744347005842,60.4933089678179,19.9858793093151,0,0,0,1,1,1,0,0,0
"457","Buhera",2020,"01",44.9040325828586,73.5174259596427,17.1261044553974,0,0,0,1,1,1,0,0,0
"458","Buhera",2020,"02",65.4062827211306,93.9137619880581,36.4863403999928,0,0,0,1,1,1,0,0,0
"459","Buhera",2020,"03",28.1374563784005,46.1427703317292,17.1191002108385,0,0,0,1,1,1,0,0,0
"460","Buhera",2020,"04",15.2786767405143,19.2816136229047,12.4228450252633,0,0,0,1,1,1,0,0,0
"461","Buhera",2020,"05",11.6751063669038,11.9608897768114,11.4324637788805,0,0,0,1,1,1,0,0,0
"462","Buhera",2020,"06",12.4543127343502,13.5637208565957,11.9354350708232,0,0,0,1,1,1,0,0,0
"463","Buhera",2020,"07",11.4292403439786,12.2690956344951,11.0431387374471,0,0,0,1,1,1,0,0,0
"464","Buhera",2020,"08",11.4439522521655,11.9893941075684,11.1608877026301,0,0,0,1,1,1,0,0,0
"465","Buhera",2020,"09",11.010723309764,11.9899583992562,10.5757298950218,0,0,0,1,1,1,0,0,0
"466","Buhera",2020,"10",12.4114268499772,15.2762891864952,10.4396080796407,0,0,0,1,1,1,0,0,0
"467","Buhera",2020,"11",14.2111922242448,29.724818082515,10.711266311549,0,0,0,1,1,1,0,0,0
"468","Buhera",2020,"12",88.2394809636521,102.717060206314,55.8488713203777,0,0,0,1,1,1,0,0,0
"469","Buhera",2021,"01",105.392149489904,110.624304397812,94.6086741225878,0,0,0,1,1,1,0,0,0
"470","Buhera",2021,"02",99.6021030938241,111.151547199168,89.1286823546221,0,0,0,1,1,1,0,0,0
"471","Buhera",2021,"03",55.0218340773249,93.2859203449121,28.9366589012236,0,0,0,1,1,1,0,0,0
"472","Buhera",2021,"04",17.2721026087515,24.9764277437304,13.3853941074752,0,0,0,1,1,1,0,0,0
"473","Buhera",2021,"05",13.3463702877047,15.2733821075496,12.2589513631345,0,0,0,1,1,1,0,0,0
"474","Buhera",2021,"06",12.5462640108431,12.954574596949,12.2441652142613,0,0,0,1,1,1,0,0,0
"475","Buhera",2021,"07",11.8905229143031,12.3352176421305,11.5735964598017,0,0,0,1,1,1,0,0,0
"476","Buhera",2021,"08",11.9860316250574,13.2206253574304,11.4682435353986,0,0,0,1,1,1,0,0,0
"477","Buhera",2021,"09",11.2091595458485,11.6495610294835,10.7707793427457,0,0,0,1,1,1,0,0,0
"478","Buhera",2021,"10",11.3186697039774,12.8821363390019,10.6039876199764,0,0,0,1,1,1,0,0,0
